CNES,CODUFMUN,COD_CEP,CPF_CNPJ,PF_PJ,NIV_DEP,CNPJ_MAN,COD_IR,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,VINC_SUS,TPGESTAO,ESFERA_A,RETENCAO,ATIVIDAD,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_PREST,GESPRG1E,GESPRG1M,GESPRG2E,GESPRG2M,GESPRG4E,GESPRG4M,NIVATE_A,GESPRG3E,GESPRG3M,GESPRG5E,GESPRG5M,GESPRG6E,GESPRG6M,NIVATE_H,AP01CV01,AP01CV02,AP01CV05,AP01CV06,AP01CV03,AP01CV04,AP01CV07,AP02CV01,AP02CV02,AP02CV05,AP02CV06,AP02CV03,AP02CV04,AP02CV07,AP03CV01,AP03CV02,AP03CV05,AP03CV06,AP03CV03,AP03CV04,AP03CV07,AP04CV01,AP04CV02,AP04CV05,AP04CV06,AP04CV03,AP04CV04,AP04CV07,AP05CV01,AP05CV02,AP05CV05,AP05CV06,AP05CV03,AP05CV04,AP05CV07,AP06CV01,AP06CV02,AP06CV05,AP06CV06,AP06CV03,AP06CV04,AP06CV07,AP07CV01,AP07CV02,AP07CV05,AP07CV06,AP07CV03,AP07CV04,AP07CV07,ATEND_PR,IDEQUIPE,TIPO_EQP,NOME_EQP,ID_AREA,NOMEAREA,ID_SEGM,DESCSEGM,TIPOSEGM,DT_ATIVA,DT_DESAT,QUILOMBO,ASSENTAD,POPGERAL,ESCOLA,INDIGENA,PRONASCI,MOTDESAT,TP_DESAT,COMPETEN,NAT_JUR
0416657,421660,88107100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,03,02,03,,,99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660005302138646,70,VILA FORMOSA I,4216600053,VILA FORMOSA I,42166001,URBANO,1,202011,900001,0,0,0,0,0,0,00,0,202202,1244
2663546,421660,88117240,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003500415863,70,PROCASA II,4216600035,PROCASA II,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663546,421660,88117240,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101851535,71,BUCAL PROCASA 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663546,421660,88117240,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003400415855,70,PROCASA I,4216600034,PROCASA I,42166001,URBANO,1,201310,900001,0,0,0,0,0,0,00,0,202202,1244
2663570,421660,88104580,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660004000415871,70,FAZENDA III,4216600040,FAZENDA III,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663570,421660,88104580,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660005602138565,70,FAZENDA I,4216600056,FAZENDA I,42166001,URBANO,1,202011,900001,0,0,0,0,0,0,00,0,202202,1244
2663570,421660,88104580,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102142503,71,ESB FAZENDA 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202011,900001,0,0,0,0,0,0,00,0,202202,1244
2663589,421660,88115190,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002700415901,70,LUAR II,4216600027,LUAR II,42166001,URBANO,1,201304,900001,0,0,0,0,0,0,00,0,202202,1244
2663589,421660,88115190,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002400415898,70,LUAR I,4216600024,LUAR I,42166001,URBANO,1,201306,900001,0,0,0,0,0,0,00,0,202202,1244
2663589,421660,88115190,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101851160,71,ESB LUAR 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663589,421660,88115190,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102208539,72,NASF LUAR,4216600001,COLONIA SANTANA,42166001,URBANO,1,202109,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000202234408,71,BUCAL ROCADO 2,4216600002,FORQUILHAS I,42166001,URBANO,1,202112,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102208881,72,NASF ROCADO,4216600001,COLONIA SANTANA,42166001,URBANO,1,202109,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101869094,71,ESB ROCADO 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001200415928,70,ROCADO III,4216600012,ROCADO III,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001100415936,70,ROCADO II,4216600011,ROCADO II,42166001,URBANO,1,201201,900001,0,0,0,0,0,0,00,0,202202,1244
2663651,421660,88108100,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001000415944,70,ROCADO I,4216600010,ROCADO I,42166001,URBANO,1,201305,900001,0,0,0,0,0,0,00,0,202202,1244
2663732,421660,88119096,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002100415952,70,SANTO SARAIVA,4216600021,SANTO SARAIVA,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663732,421660,88119096,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102237970,71,BUCAL SANTOS SARAIVA,4216600001,COLONIA SANTANA,42166001,URBANO,1,202201,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003300415979,70,BARREIROS III,4216600033,BARREIROS III,42166001,URBANO,1,201905,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000202234378,71,BUCAL BARREIROS 3,4216600002,FORQUILHAS I,42166001,URBANO,1,202112,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101850717,71,BUCAL BARREIROS 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102208873,72,NASF BARREIROS,4216600001,COLONIA SANTANA,42166001,URBANO,1,202109,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003200415960,70,BARREIROS II,4216600032,BARREIROS II,42166001,URBANO,1,201408,900001,0,0,0,0,0,0,00,0,202202,1244
2663759,421660,88117706,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003100415987,70,BARREIROS I,4216600031,BARREIROS I,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663775,421660,88115710,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101869477,71,ESB SERRARIA 1 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663775,421660,88115710,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660003000415995,70,SERRARIA,4216600030,SERRARIA,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101808931,71,BUCAL AREIAS 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102208849,72,NASF AREIAS,4216600001,COLONIA SANTANA,42166001,URBANO,1,202109,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000202234343,71,BUCAL AREIAS II,4216600002,FORQUILHAS I,42166001,URBANO,1,202112,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660004100416002,70,AREIAS III,4216600041,AREIAS III,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002600416010,70,AREIAS II,4216600026,AREIAS II,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663783,421660,88113280,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002500416029,70,AREIAS I,4216600025,AREIAS I,42166001,URBANO,1,201410,900001,0,0,0,0,0,0,00,0,202202,1244
2663791,421660,88123300,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101850865,71,BUCAL COLONIA SANTANA 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202105,900001,0,0,0,0,0,0,00,0,202202,1244
2663791,421660,88123300,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101591371,72,NASF COLONIA SANTANA,4216600001,COLONIA SANTANA,42166001,URBANO,1,201604,202109,0,0,0,0,0,0,02,1,202202,1244
2663791,421660,88123300,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000100416037,70,COLONIA SANTANA,4216600001,COLONIA SANTANA,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663805,421660,88106180,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000202143186,71,ESB PICADAS 2,4216600002,FORQUILHAS I,42166001,URBANO,1,202012,202108,0,0,0,0,0,0,02,1,202202,1244
2663805,421660,88106180,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101851462,71,ESB PICADAS 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663805,421660,88106180,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102208857,72,NASF PICADAS,4216600001,COLONIA SANTANA,42166001,URBANO,1,202109,900001,0,0,0,0,0,0,00,0,202202,1244
2663805,421660,88106180,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000700416045,70,PICADAS / FLOR DE NAPOLIS,4216600007,PICADAS / FLOR DE NAPOLIS,42166001,URBANO,1,201207,900001,0,0,0,0,0,0,00,0,202202,1244
2663805,421660,88106180,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,03,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000600416053,70,PICADAS DO SUL,4216600006,PICADAS DO SUL,42166001,URBANO,1,201509,900001,0,0,0,0,0,0,00,0,202202,1244
2663813,421660,88106500,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000800416088,70,FORQUILHINHAS II,4216600008,FORQUILHINHAS II,42166001,URBANO,1,201506,900001,0,0,0,0,0,0,00,0,202202,1244
2663813,421660,88106500,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101850989,71,ESB FORQUILHINHAS 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663813,421660,88106500,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000900416096,70,FORQUILHINHAS III,4216600009,FORQUILHINHAS III,42166001,URBANO,1,201308,900001,0,0,0,0,0,0,00,0,202202,1244
2663813,421660,88106500,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000300416061,70,FORQUILHINHAS I,4216600003,FORQUILHINHAS I,42166001,URBANO,1,200102,900001,0,0,0,0,0,0,00,0,202202,1244
2663813,421660,88106500,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000102097710,76,Equipe,4216600001,COLONIA SANTANA,42166001,URBANO,1,202008,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000101850776,71,BUCAL BELA VISTA 1,4216600001,COLONIA SANTANA,42166001,URBANO,1,202005,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660002000416126,70,BELA VISTA IV,4216600020,BELA VISTA IV,42166001,URBANO,1,201312,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001500416118,70,BELA VISTA III,4216600015,BELA VISTA III,42166001,URBANO,1,201305,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001400416142,70,BELA VISTA II,4216600014,BELA VISTA II,42166001,URBANO,1,201410,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660001300416134,70,BELA VISTA I,4216600013,BELA VISTA I,42166001,URBANO,1,201004,900001,0,0,0,0,0,0,00,0,202202,1244
2663821,421660,88110800,00000000000000,3,3,82892274000105,,018,,,,1,M,,,04,,01,02,04,,,99,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,421660000302143127,71,ESB BELA VISTA 3,4216600003,FORQUILHINHAS I,42166001,URBANO,1,202112,900001,0,0,0,0,0,0,00,0,202202,1244
